Order_Number,State_Code,Order_Date,Status,Product,Category,Brand,Quantity,Total_Cost,Total_Sales,Supervisor,Profit,Profit_Margin_Pct,Order_Year,Order_Month,Is_Delivered
143550,DL,2022-04-16,Order,BTX motherboard,MotherBoard,Gigabyte,4,18000,23400,Ajay Sharma,5400,23.08,2022,4,0
143551,LD,2022-04-16,Processing,126 Fans Cabinet,Cabinet,Asus,2,4200,5460,Roshan Kumar,1260,23.08,2022,4,0
143552,PY,2022-04-16,Delivered,Wireless Keyboard,Keyboard,Dell,2,2300,2990,Aarvi Gupta,690,23.08,2022,4,1
143553,AP,2022-04-16,Shipped,USB Mouse,Mouse,Samsung,4,1400,1820,Vijay Singh,420,23.08,2022,4,0
143554,AR,2022-04-16,Order,19 LED Display,Monitor,Dell,1,9500,12350,Aadil Khan,2850,23.08,2022,4,0
143555,AS,2022-04-16,Processing,125 TB HDD,HDD,Western Digital,3,30000,39000,Advika Joshi,9000,23.08,2022,4,0
143556,BR,2022-04-16,Delivered,635 GB M.2,SSD,Samsung,1,6500,8450,Ajay Sharma,1950,23.08,2022,4,1
143557,CG,2022-04-16,Shipped,RYZEN 3rd gen. 3623,CPU,Intel,3,25500,33150,Roshan Kumar,7650,23.08,2022,4,0
143558,GA,2022-04-16,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Aarvi Gupta,8400,23.08,2022,4,0
143559,GJ,2022-04-16,Processing,139 GB DDR4 RAM,RAM,Hynix,1,6550,8515,Vijay Singh,1965,23.08,2022,4,0
143560,HR,2022-04-16,Delivered,Standard ATX motherboard,MotherBoard,Gigabyte,4,30600,39780,Aadil Khan,9180,23.08,2022,4,1
143561,HP,2022-04-16,Shipped,Compact with 1 Fan,Cabinet,Asus,4,4600,5980,Advika Joshi,1380,23.08,2022,4,0
143562,JK,2022-04-16,Order,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Ajay Sharma,1020,23.08,2022,4,0
143563,JH,2022-04-16,Processing,Ergonomic Mouse,Mouse,Samsung,4,2600,3380,Roshan Kumar,780,23.08,2022,4,0
143564,KA,2022-04-17,Delivered,15 LCD Display,Monitor,Dell,4,30000,39000,Aarvi Gupta,9000,23.08,2022,4,1
143565,KL,2022-04-17,Shipped,125 TB HDD,HDD,Seagate,4,40000,52000,Vijay Singh,12000,23.08,2022,4,0
143566,MP,2022-04-17,Order,124 TB SSD,SSD,Samsung,4,42000,54600,Aadil Khan,12600,23.08,2022,4,0
143567,MH,2022-04-17,Processing,Intel i5 12th gen.,CPU,Intel,2,17000,22100,Advika Joshi,5100,23.08,2022,4,0
143568,MN,2022-04-17,Delivered,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Ajay Sharma,6300,23.08,2022,4,1
143569,ML,2022-04-17,Shipped,127 GB DDR4 Ram,RAM,Hynix,3,5040,6552,Roshan Kumar,1512,23.08,2022,4,0
143570,MZ,2022-04-17,Order,Micro ATX motherboard,MotherBoard,MSI,1,6540,8502,Aarvi Gupta,1962,23.08,2022,4,0
143571,NL,2022-04-17,Processing,Gaming Box Cabinet,Cabinet,Asus,2,5360,6968,Ajay Sharma,1608,23.08,2022,4,0
143572,OR,2022-04-17,Delivered,17 LCD Display,Monitor,Samsung,1,8250,10725,Ajay Sharma,2475,23.08,2022,4,1
143573,PB,2022-04-17,Shipped,131 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Ajay Sharma,3180,23.08,2022,4,0
143574,RJ,2022-04-17,Order,26 LCD Display,Monitor,Acer,1,12550,16315,Ajay Sharma,3765,23.08,2022,4,0
143575,SK,2022-04-18,Processing,I7 - intel 12th Generation,CPU,Intel,4,58000,75400,Ajay Sharma,17400,23.08,2022,4,0
143576,TN,2022-04-18,Delivered,USB Keyboard,Keyboard,Dell,4,3200,4160,Ajay Sharma,960,23.08,2022,4,1
143577,TR,2022-04-18,Shipped,Wireless Mouse,Mouse,Samsung,1,600,780,Ajay Sharma,180,23.08,2022,4,0
143578,UK,2022-04-18,Order,21 LCD Display,Monitor,Dell,1,10500,13650,Ajay Sharma,3150,23.08,2022,4,0
143579,UP,2022-04-18,Processing,125 TB HDD,HDD,Western Digital,1,6500,8450,Ajay Sharma,1950,23.08,2022,4,0
143580,WB,2022-04-18,Delivered,380 GB SSD,SSD,Samsung,2,9000,11700,Ajay Sharma,2700,23.08,2022,4,1
143581,TN,2022-04-18,Shipped,Intel i3 11th gen.,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2022,4,0
143582,TR,2022-04-18,Order,4GB Graphic card,Graphic Card,Nvidia,2,25000,32500,Ajay Sharma,7500,23.08,2022,4,0
143583,MH,2022-04-18,Processing,132 GB DDR4 RAM,Cabinet,Hynix,1,3500,4550,Ajay Sharma,1050,23.08,2022,4,0
143584,CH,2022-04-18,Delivered,BTX motherboard,Mouse,Gigabyte,1,4500,5850,Ajay Sharma,1350,23.08,2022,4,1
143585,DH,2022-04-18,Shipped,127 Fans Cabinet,Cabinet,Asus,2,4200,5460,Ajay Sharma,1260,23.08,2022,4,0
143586,DD,2022-04-18,Order,Wireless Keyboard,Keyboard,Dell,2,2300,2990,Ajay Sharma,690,23.08,2022,4,0
143587,DL,2022-04-18,Processing,USB Mouse,Mouse,Samsung,1,350,455,Ajay Sharma,105,23.08,2022,4,0
143588,LD,2022-04-18,Delivered,19 LED Display,Monitor,Dell,1,9500,12350,Ajay Sharma,2850,23.08,2022,4,1
143589,PY,2022-04-18,Shipped,126 TB HDD,HDD,Western Digital,3,30000,39000,Ajay Sharma,9000,23.08,2022,4,0
143590,AP,2022-04-18,Order,636 GB M.2,SSD,Samsung,2,13000,16900,Ajay Sharma,3900,23.08,2022,4,0
143591,AR,2022-04-18,Processing,RYZEN 3rd gen. 3624,CPU,Intel,1,8500,11050,Advika Joshi,2550,23.08,2022,4,0
143592,AS,2022-04-18,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Ajay Sharma,8400,23.08,2022,4,1
143593,BR,2022-04-18,Shipped,140 GB DDR4 RAM,Cabinet,Hynix,3,19650,25545,Roshan Kumar,5895,23.08,2022,4,0
143594,CG,2022-04-18,Order,Standard ATX motherboard,Mouse,Gigabyte,2,15300,19890,Aarvi Gupta,4590,23.08,2022,4,0
143595,GA,2022-04-18,Processing,Compact with 1 Fan,Cabinet,Asus,2,2300,2990,Vijay Singh,690,23.08,2022,4,0
143596,GJ,2022-04-18,Delivered,USB Backlight Keyboard,Keyboard,Dell,2,1700,2210,Aadil Khan,510,23.08,2022,4,1
143597,HR,2022-04-18,Shipped,Ergonomic Mouse,Mouse,Samsung,3,1950,2535,Advika Joshi,585,23.08,2022,4,0
143598,HP,2022-04-19,Order,15 LCD Display,Monitor,Dell,2,15000,19500,Ajay Sharma,4500,23.08,2022,4,0
143599,JK,2022-04-20,Processing,126 TB HDD,HDD,Seagate,2,20000,26000,Roshan Kumar,6000,23.08,2022,4,0
143600,JH,2022-04-21,Delivered,125 TB SSD,SSD,Samsung,3,31500,40950,Aarvi Gupta,9450,23.08,2022,4,1
143601,KA,2022-04-22,Shipped,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Vijay Singh,10200,23.08,2022,4,0
143602,KL,2022-04-23,Order,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Aadil Khan,4200,23.08,2022,4,0
143603,MP,2022-04-24,Processing,128 GB DDR4 Ram,Cabinet,Hynix,1,1680,2184,Advika Joshi,504,23.08,2022,4,0
143604,MH,2022-04-25,Delivered,Micro ATX motherboard,Mouse,MSI,1,6540,8502,Ajay Sharma,1962,23.08,2022,4,1
143605,MN,2022-04-26,Shipped,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Roshan Kumar,2412,23.08,2022,4,0
143606,ML,2022-04-26,Order,17 LCD Display,Monitor,Samsung,2,16500,21450,Aarvi Gupta,4950,23.08,2022,4,0
143607,MZ,2022-04-26,Processing,132 GB DDR4 RAM,RAM,Samsung,2,5300,6890,Vijay Singh,1590,23.08,2022,4,0
143608,NL,2022-04-26,Delivered,26 LCD Display,Monitor,Acer,1,12550,16315,Aadil Khan,3765,23.08,2022,4,1
143609,OR,2022-04-26,Shipped,I7 - intel 12th Generation,CPU,Intel,1,14500,18850,Advika Joshi,4350,23.08,2022,4,0
143610,PB,2022-04-26,Order,USB Keyboard,Keyboard,Dell,1,800,1040,Ajay Sharma,240,23.08,2022,4,0
143611,RJ,2022-04-26,Processing,Wireless Mouse,Mouse,Samsung,2,1200,1560,Roshan Kumar,360,23.08,2022,4,0
143612,SK,2022-04-26,Delivered,21 LCD Display,Monitor,Dell,2,21000,27300,Aarvi Gupta,6300,23.08,2022,4,1
143613,TN,2022-04-26,Shipped,126 TB HDD,HDD,Western Digital,2,13000,16900,Vijay Singh,3900,23.08,2022,4,0
143614,TR,2022-04-26,Order,381 GB SSD,SSD,Samsung,1,4500,5850,Aadil Khan,1350,23.08,2022,4,0
143615,UK,2022-04-26,Processing,Intel i3 11th gen.,CPU,Intel,1,8500,11050,Advika Joshi,2550,23.08,2022,4,0
143616,UP,2022-04-26,Delivered,4GB Graphic card,Graphic Card,Nvidia,1,12500,16250,Ajay Sharma,3750,23.08,2022,4,1
143617,WB,2022-04-26,Shipped,133 GB DDR4 RAM,NIC,Hynix,3,10500,13650,Roshan Kumar,3150,23.08,2022,4,0
143618,TN,2022-04-26,Order,BTX motherboard,Printer,Gigabyte,1,4500,5850,Aarvi Gupta,1350,23.08,2022,4,0
143619,TR,2022-04-26,Processing,128 Fans Cabinet,Cabinet,Asus,4,8400,10920,Vijay Singh,2520,23.08,2022,4,0
143620,MH,2022-04-26,Delivered,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Aadil Khan,1035,23.08,2022,4,1
143621,CH,2022-04-26,Shipped,USB Mouse,Mouse,Samsung,4,1400,1820,Advika Joshi,420,23.08,2022,4,0
143622,DH,2022-04-26,Order,19 LED Display,Monitor,Dell,4,38000,49400,Ajay Sharma,11400,23.08,2022,4,0
143623,DD,2022-04-26,Processing,127 TB HDD,HDD,Western Digital,2,20000,26000,Roshan Kumar,6000,23.08,2022,4,0
143624,DL,2022-04-26,Delivered,637 GB M.2,SSD,Samsung,4,26000,33800,Aarvi Gupta,7800,23.08,2022,4,1
143625,LD,2022-04-27,Shipped,RYZEN 3rd gen. 3625,CPU,Intel,2,17000,22100,Vijay Singh,5100,23.08,2022,4,0
143626,PY,2022-04-27,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Ajay Sharma,8400,23.08,2022,4,0
143627,AP,2022-04-27,Processing,141 GB DDR4 RAM,NIC,Hynix,4,26200,34060,Ajay Sharma,7860,23.08,2022,4,0
143628,AR,2022-04-27,Delivered,Standard ATX motherboard,Printer,Gigabyte,3,22950,29835,Ajay Sharma,6885,23.08,2022,4,1
143629,AS,2022-04-27,Shipped,Compact with 1 Fan,Cabinet,Asus,2,2300,2990,Ajay Sharma,690,23.08,2022,4,0
143630,BR,2022-04-27,Order,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Ajay Sharma,1020,23.08,2022,4,0
143631,CG,2022-04-27,Processing,Ergonomic Mouse,Mouse,Samsung,2,1300,1690,Ajay Sharma,390,23.08,2022,4,0
143632,GA,2022-04-27,Delivered,15 LCD Display,Monitor,Dell,2,15000,19500,Ajay Sharma,4500,23.08,2022,4,1
143633,GJ,2022-04-27,Shipped,127 TB HDD,HDD,Seagate,4,40000,52000,Ajay Sharma,12000,23.08,2022,4,0
143634,HR,2022-04-27,Order,126 TB SSD,SSD,Samsung,4,42000,54600,Ajay Sharma,12600,23.08,2022,4,0
143635,HP,2022-04-27,Processing,Intel i5 12th gen.,CPU,Intel,2,17000,22100,Ajay Sharma,5100,23.08,2022,4,0
143636,JK,2022-04-27,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Ajay Sharma,4200,23.08,2022,4,1
143637,JH,2022-04-27,Shipped,129 GB DDR4 Ram,NIC,Hynix,4,6720,8736,Ajay Sharma,2016,23.08,2022,4,0
143638,KA,2022-04-27,Order,Micro ATX motherboard,Printer,MSI,2,13080,17004,Ajay Sharma,3924,23.08,2022,4,0
143639,KL,2022-04-27,Processing,Gaming Box Cabinet,Cabinet,Asus,1,2680,3484,Ajay Sharma,804,23.08,2022,4,0
143640,MP,2022-04-27,Delivered,17 LCD Display,Monitor,Samsung,3,24750,32175,Ajay Sharma,7425,23.08,2022,4,1
143641,MH,2022-04-27,Shipped,133 GB DDR4 RAM,RAM,Samsung,1,2650,3445,Ajay Sharma,795,23.08,2022,4,0
143642,MN,2022-04-28,Order,26 LCD Display,Monitor,Acer,3,37650,48945,Ajay Sharma,11295,23.08,2022,4,0
143643,ML,2022-04-29,Processing,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Ajay Sharma,8700,23.08,2022,4,0
143644,MZ,2022-04-30,Delivered,USB Keyboard,Keyboard,Dell,3,2400,3120,Ajay Sharma,720,23.08,2022,4,1
143645,NL,2022-04-30,Shipped,Wireless Mouse,Mouse,Samsung,2,1200,1560,Ajay Sharma,360,23.08,2022,4,0
143646,OR,2022-04-30,Order,21 LCD Display,Monitor,Dell,4,42000,54600,Ajay Sharma,12600,23.08,2022,4,0
143647,PB,2022-04-30,Processing,127 TB HDD,HDD,Western Digital,1,6500,8450,Roshan Kumar,1950,23.08,2022,4,0
143648,RJ,2022-04-30,Delivered,382 GB SSD,SSD,Samsung,4,18000,23400,Aarvi Gupta,5400,23.08,2022,4,1
143649,SK,2022-04-30,Shipped,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Vijay Singh,10200,23.08,2022,4,0
143650,TN,2022-04-30,Order,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Aadil Khan,11250,23.08,2022,4,0
143651,TR,2022-04-30,Processing,134 GB DDR4 RAM,RAM,Hynix,3,10500,13650,Advika Joshi,3150,23.08,2022,4,0
143652,UK,2022-04-30,Delivered,BTX motherboard,MotherBoard,Gigabyte,2,9000,11700,Ajay Sharma,2700,23.08,2022,4,1
143653,UP,2022-04-30,Shipped,129 Fans Cabinet,Cabinet,Asus,2,4200,5460,Roshan Kumar,1260,23.08,2022,4,0
143654,WB,2022-04-30,Order,Wireless Keyboard,Keyboard,Dell,1,1150,1495,Aarvi Gupta,345,23.08,2022,4,0
143655,TN,2022-04-30,Processing,USB Mouse,Mouse,Samsung,1,350,455,Vijay Singh,105,23.08,2022,4,0
143656,TR,2022-04-30,Delivered,19 LED Display,Monitor,Dell,4,38000,49400,Aadil Khan,11400,23.08,2022,4,1
143657,MH,2022-04-30,Shipped,128 TB HDD,HDD,Western Digital,1,10000,13000,Advika Joshi,3000,23.08,2022,4,0
143658,CH,2022-04-30,Order,638 GB M.2,SSD,Samsung,2,13000,16900,Ajay Sharma,3900,23.08,2022,4,0
143659,DH,2022-04-30,Processing,RYZEN 3rd gen. 3626,CPU,Intel,4,34000,44200,Roshan Kumar,10200,23.08,2022,4,0
143660,DD,2022-04-30,Delivered,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Aarvi Gupta,6300,23.08,2022,4,1
143661,DL,2022-04-30,Shipped,142 GB DDR4 RAM,RAM,Hynix,2,13100,17030,Vijay Singh,3930,23.08,2022,4,0
143662,LD,2022-04-30,Order,Standard ATX motherboard,MotherBoard,Gigabyte,1,7650,9945,Aadil Khan,2295,23.08,2022,4,0
143663,PY,2022-04-30,Processing,Compact with 1 Fan,Cabinet,Asus,4,4600,5980,Advika Joshi,1380,23.08,2022,4,0
143664,AP,2022-04-30,Delivered,USB Backlight Keyboard,Keyboard,Dell,2,1700,2210,Ajay Sharma,510,23.08,2022,4,1
143665,AR,2022-04-30,Shipped,Ergonomic Mouse,Mouse,Samsung,1,650,845,Roshan Kumar,195,23.08,2022,4,0
143666,AS,2022-04-30,Order,15 LCD Display,Monitor,Dell,2,15000,19500,Aarvi Gupta,4500,23.08,2022,4,0
143667,BR,2022-04-30,Processing,128 TB HDD,HDD,Seagate,2,20000,26000,Vijay Singh,6000,23.08,2022,4,0
143668,CG,2022-04-30,Delivered,127 TB SSD,SSD,Samsung,2,21000,27300,Aadil Khan,6300,23.08,2022,4,1
143669,GA,2022-04-30,Shipped,Intel i5 12th gen.,CPU,Intel,2,17000,22100,Advika Joshi,5100,23.08,2022,4,0
143670,GJ,2022-04-30,Order,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Ajay Sharma,2100,23.08,2022,4,0
143671,HR,2022-04-30,Processing,130 GB DDR4 Ram,RAM,Hynix,3,5040,6552,Roshan Kumar,1512,23.08,2022,4,0
143672,HP,2022-04-30,Delivered,Micro ATX motherboard,MotherBoard,MSI,4,26160,34008,Aarvi Gupta,7848,23.08,2022,4,1
143673,JK,2022-04-30,Shipped,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Vijay Singh,2412,23.08,2022,4,0
143674,JH,2022-04-30,Order,17 LCD Display,Monitor,Samsung,3,24750,32175,Aadil Khan,7425,23.08,2022,4,0
143675,KA,2022-04-30,Processing,134 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Advika Joshi,3180,23.08,2022,4,0
143676,KL,2022-04-30,Delivered,26 LCD Display,Monitor,Acer,4,50200,65260,Ajay Sharma,15060,23.08,2022,4,1
143677,MP,2022-04-30,Shipped,I7 - intel 12th Generation,CPU,Intel,4,58000,75400,Roshan Kumar,17400,23.08,2022,4,0
143678,MH,2022-04-30,Order,USB Keyboard,Keyboard,Dell,4,3200,4160,Aarvi Gupta,960,23.08,2022,4,0
143679,MN,2022-04-30,Processing,Wireless Mouse,Mouse,Samsung,4,2400,3120,Vijay Singh,720,23.08,2022,4,0
143680,ML,2022-05-01,Delivered,21 LCD Display,Monitor,Dell,4,42000,54600,Aadil Khan,12600,23.08,2022,5,1
143681,MZ,2022-05-02,Shipped,128 TB HDD,HDD,Western Digital,1,6500,8450,Advika Joshi,1950,23.08,2022,5,0
143682,NL,2022-05-03,Order,383 GB SSD,SSD,Samsung,2,9000,11700,Ajay Sharma,2700,23.08,2022,5,0
143683,OR,2022-05-04,Processing,Intel i3 11th gen.,CPU,Intel,1,8500,11050,Roshan Kumar,2550,23.08,2022,5,0
143684,PB,2022-05-05,Delivered,4GB Graphic card,Graphic Card,Nvidia,1,12500,16250,Ajay Sharma,3750,23.08,2022,5,1
143685,RJ,2022-05-05,Shipped,135 GB DDR4 RAM,Cabinet,Hynix,4,14000,18200,Ajay Sharma,4200,23.08,2022,5,0
143686,SK,2022-05-05,Order,BTX motherboard,Mouse,Gigabyte,4,18000,23400,Ajay Sharma,5400,23.08,2022,5,0
143687,TN,2022-05-05,Processing,130 Fans Cabinet,Cabinet,Asus,3,6300,8190,Ajay Sharma,1890,23.08,2022,5,0
143688,TR,2022-05-05,Delivered,Wireless Keyboard,Keyboard,Dell,2,2300,2990,Ajay Sharma,690,23.08,2022,5,1
143689,UK,2022-05-05,Shipped,USB Mouse,Mouse,Samsung,3,1050,1365,Ajay Sharma,315,23.08,2022,5,0
143690,UP,2022-05-05,Order,19 LED Display,Monitor,Dell,4,38000,49400,Ajay Sharma,11400,23.08,2022,5,0
143691,WB,2022-05-05,Processing,129 TB HDD,HDD,Western Digital,1,10000,13000,Ajay Sharma,3000,23.08,2022,5,0
143692,TN,2022-05-05,Delivered,639 GB M.2,SSD,Samsung,4,26000,33800,Ajay Sharma,7800,23.08,2022,5,1
143693,TR,2022-05-06,Shipped,RYZEN 3rd gen. 3627,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2022,5,0
143694,MH,2022-05-07,Order,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Ajay Sharma,4200,23.08,2022,5,0
143695,CH,2022-05-08,Processing,143 GB DDR4 RAM,Cabinet,Hynix,4,26200,34060,Ajay Sharma,7860,23.08,2022,5,0
143696,DH,2022-05-09,Delivered,Standard ATX motherboard,Mouse,Gigabyte,4,30600,39780,Ajay Sharma,9180,23.08,2022,5,1
143697,DD,2022-05-09,Shipped,Compact with 1 Fan,Cabinet,Asus,3,3450,4485,Ajay Sharma,1035,23.08,2022,5,0
143698,DL,2022-05-09,Order,USB Backlight Keyboard,Keyboard,Dell,3,2550,3315,Ajay Sharma,765,23.08,2022,5,0
143699,LD,2022-05-09,Processing,Ergonomic Mouse,Mouse,Samsung,3,1950,2535,Ajay Sharma,585,23.08,2022,5,0
143700,PY,2022-05-09,Delivered,15 LCD Display,Monitor,Dell,3,22500,29250,Ajay Sharma,6750,23.08,2022,5,1
143701,AP,2022-05-09,Shipped,129 TB HDD,HDD,Seagate,1,10000,13000,Ajay Sharma,3000,23.08,2022,5,0
143702,AR,2022-05-09,Order,128 TB SSD,SSD,Samsung,1,10500,13650,Ajay Sharma,3150,23.08,2022,5,0
143703,AS,2022-05-09,Processing,Intel i5 12th gen.,CPU,Intel,1,8500,11050,Ajay Sharma,2550,23.08,2022,5,0
143704,BR,2022-05-09,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Aadil Khan,8400,23.08,2022,5,1
143705,CG,2022-05-09,Shipped,131 GB DDR4 Ram,Cabinet,Hynix,4,6720,8736,Advika Joshi,2016,23.08,2022,5,0
143706,GA,2022-05-09,Order,Micro ATX motherboard,Mouse,MSI,4,26160,34008,Ajay Sharma,7848,23.08,2022,5,0
143707,GJ,2022-05-09,Processing,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Roshan Kumar,2412,23.08,2022,5,0
143708,HR,2022-05-09,Delivered,17 LCD Display,Monitor,Samsung,2,16500,21450,Aarvi Gupta,4950,23.08,2022,5,1
143709,HP,2022-05-09,Shipped,135 GB DDR4 RAM,RAM,Samsung,2,5300,6890,Vijay Singh,1590,23.08,2022,5,0
143710,JK,2022-05-09,Order,26 LCD Display,Monitor,Acer,1,12550,16315,Aadil Khan,3765,23.08,2022,5,0
143711,JH,2022-05-09,Processing,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Advika Joshi,8700,23.08,2022,5,0
143712,KA,2022-05-09,Delivered,USB Keyboard,Keyboard,Dell,1,800,1040,Ajay Sharma,240,23.08,2022,5,1
143713,KL,2022-05-09,Shipped,Wireless Mouse,Mouse,Samsung,3,1800,2340,Roshan Kumar,540,23.08,2022,5,0
143714,MP,2022-05-09,Order,21 LCD Display,Monitor,Dell,2,21000,27300,Aarvi Gupta,6300,23.08,2022,5,0
143715,MH,2022-05-09,Processing,129 TB HDD,HDD,Western Digital,4,26000,33800,Vijay Singh,7800,23.08,2022,5,0
143716,MN,2022-05-09,Delivered,384 GB SSD,SSD,Samsung,1,4500,5850,Aadil Khan,1350,23.08,2022,5,1
143717,ML,2022-05-09,Shipped,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Advika Joshi,10200,23.08,2022,5,0
143718,MZ,2022-05-09,Order,4GB Graphic card,Graphic Card,Nvidia,2,25000,32500,Ajay Sharma,7500,23.08,2022,5,0
143719,NL,2022-05-09,Processing,136 GB DDR4 RAM,NIC,Hynix,1,3500,4550,Roshan Kumar,1050,23.08,2022,5,0
143720,OR,2022-05-09,Delivered,BTX motherboard,Printer,Gigabyte,2,9000,11700,Aarvi Gupta,2700,23.08,2022,5,1
143721,PB,2022-05-09,Shipped,131 Fans Cabinet,Cabinet,Asus,1,2100,2730,Vijay Singh,630,23.08,2022,5,0
143722,RJ,2022-05-09,Order,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Aadil Khan,1035,23.08,2022,5,0
143723,SK,2022-05-09,Processing,USB Mouse,Mouse,Samsung,2,700,910,Advika Joshi,210,23.08,2022,5,0
143724,TN,2022-05-09,Delivered,19 LED Display,Monitor,Dell,3,28500,37050,Ajay Sharma,8550,23.08,2022,5,1
143725,TR,2022-05-09,Shipped,130 TB HDD,HDD,Western Digital,2,20000,26000,Roshan Kumar,6000,23.08,2022,5,0
143726,UK,2022-05-09,Order,640 GB M.2,SSD,Samsung,2,13000,16900,Aarvi Gupta,3900,23.08,2022,5,0
143727,UP,2022-05-09,Processing,RYZEN 3rd gen. 3628,CPU,Intel,2,17000,22100,Vijay Singh,5100,23.08,2022,5,0
143728,WB,2022-05-09,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Aadil Khan,4200,23.08,2022,5,1
143729,TN,2022-05-09,Shipped,144 GB DDR4 RAM,NIC,Hynix,1,6550,8515,Advika Joshi,1965,23.08,2022,5,0
143730,TR,2022-05-09,Order,Standard ATX motherboard,Printer,Gigabyte,1,7650,9945,Ajay Sharma,2295,23.08,2022,5,0
143731,MH,2022-05-09,Processing,Compact with 1 Fan,Cabinet,Asus,1,1150,1495,Roshan Kumar,345,23.08,2022,5,0
143732,CH,2022-05-09,Delivered,USB Backlight Keyboard,Keyboard,Dell,1,850,1105,Ajay Sharma,255,23.08,2022,5,1
143733,DH,2022-05-09,Shipped,Ergonomic Mouse,Mouse,Samsung,1,650,845,Ajay Sharma,195,23.08,2022,5,0
143734,DD,2022-05-10,Order,15 LCD Display,Monitor,Dell,1,7500,9750,Ajay Sharma,2250,23.08,2022,5,0
143735,DL,2022-05-10,Processing,130 TB HDD,HDD,Seagate,1,10000,13000,Ajay Sharma,3000,23.08,2022,5,0
143736,LD,2022-05-10,Delivered,129 TB SSD,SSD,Samsung,4,42000,54600,Ajay Sharma,12600,23.08,2022,5,1
143737,PY,2022-05-10,Shipped,Intel i5 12th gen.,CPU,Intel,3,25500,33150,Ajay Sharma,7650,23.08,2022,5,0
143738,AP,2022-05-10,Order,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Ajay Sharma,2100,23.08,2022,5,0
143739,AR,2022-05-10,Processing,132 GB DDR4 Ram,NIC,Hynix,2,3360,4368,Ajay Sharma,1008,23.08,2022,5,0
143740,AS,2022-05-10,Delivered,Micro ATX motherboard,Printer,MSI,3,19620,25506,Ajay Sharma,5886,23.08,2022,5,1
143741,BR,2022-05-10,Shipped,Gaming Box Cabinet,Cabinet,Asus,2,5360,6968,Ajay Sharma,1608,23.08,2022,5,0
143742,CG,2022-05-10,Order,17 LCD Display,Monitor,Samsung,3,24750,32175,Ajay Sharma,7425,23.08,2022,5,0
143743,GA,2022-05-10,Processing,136 GB DDR4 RAM,RAM,Samsung,1,2650,3445,Ajay Sharma,795,23.08,2022,5,0
143744,GJ,2022-05-10,Delivered,26 LCD Display,Monitor,Acer,2,25100,32630,Ajay Sharma,7530,23.08,2022,5,1
143745,HR,2022-05-10,Shipped,I7 - intel 12th Generation,CPU,Intel,1,14500,18850,Ajay Sharma,4350,23.08,2022,5,0
143746,HP,2022-05-10,Order,USB Keyboard,Keyboard,Dell,1,800,1040,Ajay Sharma,240,23.08,2022,5,0
143747,JK,2022-05-10,Processing,Wireless Mouse,Mouse,Samsung,1,600,780,Ajay Sharma,180,23.08,2022,5,0
143748,JH,2022-05-10,Delivered,21 LCD Display,Monitor,Dell,2,21000,27300,Ajay Sharma,6300,23.08,2022,5,1
143749,KA,2022-05-10,Shipped,130 TB HDD,HDD,Western Digital,1,6500,8450,Ajay Sharma,1950,23.08,2022,5,0
143750,KL,2022-05-10,Order,385 GB SSD,SSD,Samsung,3,13500,17550,Ajay Sharma,4050,23.08,2022,5,0
143751,MP,2022-05-10,Processing,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Ajay Sharma,10200,23.08,2022,5,0
143752,MH,2022-05-10,Delivered,4GB Graphic card,Graphic Card,Nvidia,1,12500,16250,Aadil Khan,3750,23.08,2022,5,1
143753,MN,2022-05-10,Shipped,137 GB DDR4 RAM,RAM,Hynix,4,14000,18200,Advika Joshi,4200,23.08,2022,5,0
143754,ML,2022-05-10,Order,BTX motherboard,MotherBoard,Gigabyte,3,13500,17550,Ajay Sharma,4050,23.08,2022,5,0
